number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,contact_type,location,category,subcategory,impact,urgency,priority,knowledge,u_priority_confirmation,notify,opened_at,caller_id,assignment_group,opened_by,priority_raw,is_high_priority,hour,day_of_week
INC0010096,Closed,False,1,1,9,True,Email,LOC_038,Software,Crash,2,3,4,False,False,1,2023-07-09 20:30:17.489357190,USER_0214,GROUP_23,USER_0028,4,0,20,6
INC0010097,Closed,False,0,0,3,True,Phone,LOC_029,Database,Replication,3,2,5,False,False,1,2023-09-27 18:13:40.190960966,USER_0189,GROUP_16,USER_0079,5,0,18,2
INC0010098,Closed,False,1,0,9,True,Chat,LOC_016,Email,Not sending,2,3,4,False,False,3,2023-07-12 15:11:03.620017571,USER_0461,GROUP_02,USER_0021,4,0,15,2
INC0010099,Closed,False,0,0,5,False,Phone,LOC_033,Hardware,Laptop,3,3,5,False,False,2,2023-01-19 09:07:46.679185505,USER_0293,GROUP_07,USER_0098,5,0,9,3
INC0010100,Closed,False,0,0,2,True,Email,LOC_008,Network,VPN,3,3,5,False,False,1,2023-04-24 05:27:33.092208742,USER_0130,GROUP_01,USER_0035,5,0,5,0
INC0010101,Closed,False,1,0,7,True,Phone,LOC_041,Other,Unknown,3,3,5,False,False,2,2023-03-18 10:34:05.119169217,USER_0346,GROUP_19,USER_0059,5,0,10,5
INC0010102,Closed,False,1,0,5,False,Self service,LOC_020,Database,Replication,2,3,5,False,False,1,2024-08-09 15:57:07.705188481,USER_0273,GROUP_10,USER_0023,5,0,15,4
INC0010103,Closed,False,1,0,5,True,Phone,LOC_023,Other,Other,3,2,3,False,False,1,2024-04-13 07:10:31.306291354,USER_0023,GROUP_14,USER_0021,3,0,7,5
INC0010104,Closed,False,4,0,16,False,Phone,LOC_023,Software,Performance,1,2,2,False,True,2,2023-08-07 00:29:04.711129670,USER_0077,GROUP_02,USER_0073,2,1,0,0
INC0010105,Closed,False,1,0,7,True,Email,LOC_007,Email,Attachment,3,3,5,False,True,1,2023-08-08 12:53:30.971734536,USER_0211,GROUP_04,USER_0089,5,0,12,1
INC0010106,Resolved,False,1,0,9,True,Phone,LOC_001,Hardware,Monitor,2,3,4,False,False,2,2023-10-13 23:19:05.287919341,USER_0352,GROUP_16,USER_0031,4,0,23,4
INC0010107,Closed,False,0,0,1,True,Email,LOC_050,Hardware,Printer,2,3,4,False,False,1,2023-09-23 20:29:42.112572466,USER_0087,GROUP_03,USER_0021,4,0,20,5
INC0010108,Resolved,False,3,0,12,True,Phone,LOC_050,Software,Performance,1,3,2,False,True,1,2023-07-28 03:18:37.628617376,USER_0073,GROUP_24,USER_0080,2,1,3,4
INC0010109,Closed,False,1,0,7,True,Phone,LOC_035,Software,Performance,2,2,4,False,False,1,2023-03-09 04:07:03.687483344,USER_0141,GROUP_13,USER_0033,4,0,4,3
INC0010110,Closed,False,3,0,14,True,Self service,LOC_014,Network,Connectivity,3,3,4,False,True,2,2023-03-25 04:46:45.612732214,USER_0325,GROUP_20,USER_0021,4,0,4,5
INC0010111,Active,False,0,0,5,True,Phone,LOC_005,Hardware,Laptop,2,3,4,False,False,1,2023-06-11 05:04:41.906594005,USER_0286,GROUP_22,USER_0071,4,0,5,6
INC0010112,Closed,False,1,0,8,True,Phone,LOC_004,Network,VPN,2,3,4,True,False,1,2023-04-13 09:20:38.837100110,USER_0185,GROUP_14,USER_0054,4,0,9,3
INC0010113,Closed,False,0,0,2,False,Phone,,Email,Spam,3,3,5,True,False,1,2023-10-04 23:13:50.387866920,USER_0136,GROUP_21,USER_0021,5,0,23,2
INC0010114,Closed,False,0,0,3,False,Phone,LOC_018,Software,Performance,2,2,4,False,False,1,2024-11-26 19:42:16.204664903,USER_0388,GROUP_13,USER_0061,4,0,19,1
INC0010115,Closed,False,3,0,10,True,Phone,LOC_016,Network,Firewall,3,3,5,False,False,1,2023-04-14 18:10:06.914459566,USER_0389,GROUP_14,USER_0056,5,0,18,4
INC0010116,Closed,True,2,0,7,True,Phone,LOC_008,Network,Connectivity,2,3,4,False,False,2,2023-04-03 03:48:44.182886355,USER_0446,GROUP_06,USER_0036,4,0,3,0
INC0010117,Closed,False,1,0,5,True,Phone,,Network,Connectivity,3,2,4,True,False,1,2023-12-31 09:30:51.947035485,USER_0499,GROUP_13,USER_0095,4,0,9,6
INC0010118,Closed,False,2,0,12,False,Walk-in,LOC_012,Database,Backup,3,1,3,False,True,1,2023-07-11 08:18:04.990380900,USER_0486,GROUP_25,USER_0065,3,0,8,1
INC0010119,Resolved,False,0,0,3,True,Phone,LOC_030,Network,Connectivity,3,1,3,False,True,2,2024-05-18 11:06:12.575623229,USER_0291,GROUP_23,USER_0077,3,0,11,5
INC0010120,Closed,False,1,1,7,True,Walk-in,LOC_029,Email,Not receiving,3,3,4,True,False,1,2023-05-13 20:43:57.391767825,USER_0108,GROUP_08,USER_0027,4,0,20,5
INC0010121,Closed,False,1,1,11,False,Self service,LOC_025,Network,Firewall,3,3,5,False,False,1,2024-11-06 13:44:04.831028055,USER_0491,,USER_0032,5,0,13,2
INC0010122,Closed,False,0,0,4,True,Phone,LOC_026,Hardware,Server,3,2,4,False,False,3,2023-09-13 10:48:36.466112892,USER_0313,GROUP_20,USER_0047,4,0,10,2
INC0010123,Resolved,False,1,0,7,True,Phone,LOC_038,Access,VPN access,3,3,5,False,True,1,2023-03-03 01:28:52.914397880,USER_0491,GROUP_15,USER_0076,5,0,1,4
INC0010124,Closed,False,0,0,4,True,Phone,LOC_034,Email,Not sending,3,3,5,False,True,2,2023-11-28 22:25:06.819072743,USER_0426,GROUP_03,USER_0044,5,0,22,1
INC0010125,Closed,False,0,1,4,True,Email,LOC_047,Network,Firewall,3,2,4,True,False,1,2023-06-18 15:27:04.894683035,USER_0340,GROUP_04,USER_0035,4,0,15,6
INC0010126,Resolved,False,0,0,3,False,Self service,LOC_045,Email,Spam,2,3,3,False,True,1,2024-05-01 07:08:11.173615257,USER_0158,GROUP_22,USER_0004,3,0,7,2
INC0010127,Closed,False,0,0,6,True,Email,LOC_038,Software,Installation,2,2,3,False,True,1,2023-05-15 22:30:24.349527925,USER_0054,,USER_0076,3,0,22,0
INC0010128,Closed,False,1,0,6,True,Email,LOC_002,Email,Not sending,3,3,4,False,False,1,2024-04-25 08:31:15.459491715,USER_0044,GROUP_17,USER_0054,4,0,8,3
INC0010129,Closed,False,0,0,7,True,Phone,LOC_018,Database,Backup,3,3,5,True,True,2,2024-02-05 06:01:46.691751453,USER_0168,GROUP_08,USER_0089,5,0,6,0
INC0010130,Closed,False,2,0,9,True,Self service,,Security,Access breach,1,1,1,False,True,1,2024-10-07 21:38:58.952383090,USER_0123,,USER_0077,1,1,21,0
INC0010131,Closed,False,3,0,10,True,Phone,LOC_014,Other,Unknown,2,3,3,False,True,1,2024-06-18 00:57:51.845846161,USER_0108,,USER_0004,3,0,0,1
INC0010132,Closed,True,2,0,12,True,Chat,,Hardware,Printer,2,3,4,True,False,1,2023-06-08 06:38:29.371054815,USER_0324,GROUP_09,USER_0026,4,0,6,3
INC0010133,Closed,False,1,0,9,True,Email,LOC_018,Database,Connection,2,3,4,False,False,2,2024-07-02 18:37:15.375332964,USER_0156,GROUP_12,USER_0070,4,0,18,1
INC0010134,Active,False,4,2,19,False,Phone,,Software,Installation,1,2,2,False,True,3,2023-02-26 02:27:32.503925946,USER_0370,GROUP_11,USER_0091,2,1,2,6
INC0010135,Resolved,True,0,0,2,False,Walk-in,LOC_035,Network,Connectivity,3,2,5,False,False,2,2023-07-08 22:16:58.579703995,USER_0037,GROUP_13,USER_0058,5,0,22,5
INC0010136,Closed,True,0,0,2,False,Email,LOC_040,Network,DNS,1,3,4,False,False,1,2023-05-07 14:14:27.183425190,USER_0167,,USER_0064,4,0,14,6
INC0010137,Closed,False,2,0,13,True,Self service,,Network,DNS,3,3,5,False,True,1,2024-12-06 22:08:43.774663730,USER_0168,GROUP_21,USER_0016,5,0,22,4
INC0010138,Active,False,1,1,10,True,Email,LOC_045,Database,Connection,1,3,4,False,True,1,2023-11-12 22:51:05.394471307,USER_0258,GROUP_25,USER_0067,4,0,22,6
INC0010139,Active,False,0,0,2,True,Walk-in,LOC_039,Database,Backup,3,2,4,False,False,1,2023-11-16 12:47:59.647816156,USER_0457,GROUP_10,USER_0065,4,0,12,3
INC0010140,Closed,False,1,0,5,False,Walk-in,LOC_049,Database,Connection,3,3,5,False,False,3,2024-07-09 21:45:55.206283488,USER_0274,GROUP_09,USER_0095,5,0,21,1
INC0010141,Active,False,1,1,7,True,Email,LOC_019,Network,Connectivity,3,3,5,True,False,1,2024-09-08 04:08:39.303260859,USER_0385,GROUP_07,USER_0017,5,0,4,6
INC0010142,Resolved,True,0,0,4,False,Phone,,Software,Performance,3,1,3,False,False,2,2024-04-17 16:09:29.439630733,USER_0072,GROUP_18,USER_0098,3,0,16,2
INC0010143,Resolved,False,2,0,10,True,Email,LOC_023,Access,Account locked,3,2,3,False,False,1,2023-04-14 03:31:12.832186125,USER_0390,GROUP_21,USER_0023,3,0,3,4
INC0010144,Closed,True,0,0,5,True,Chat,LOC_037,Software,Installation,3,2,4,False,True,1,2024-05-01 00:34:05.499891147,USER_0369,GROUP_27,USER_0015,4,0,0,2
INC0010145,Closed,False,0,0,2,True,Email,LOC_006,Database,Slow query,3,3,4,False,False,1,2023-10-17 15:04:29.493780549,USER_0269,GROUP_18,USER_0002,4,0,15,1
INC0010146,Resolved,True,1,0,9,True,Chat,LOC_021,Email,Not sending,2,3,4,False,False,2,2023-08-25 05:23:30.695777956,USER_0199,,USER_0012,4,0,5,4
INC0010147,Closed,False,1,0,4,True,Phone,LOC_017,Email,Not sending,3,2,5,False,False,2,2023-11-11 07:51:30.162378640,USER_0405,GROUP_26,USER_0067,5,0,7,5
INC0010148,Closed,False,0,1,4,True,Walk-in,LOC_034,Software,Installation,1,3,3,False,False,1,2023-01-28 18:39:08.643186078,USER_0125,GROUP_23,USER_0054,3,0,18,5
INC0010149,Closed,False,1,0,6,True,Phone,LOC_014,Access,Password reset,2,3,5,False,True,3,2023-06-15 08:42:53.464440056,USER_0113,GROUP_06,USER_0032,5,0,8,3
INC0010150,Active,False,0,0,5,True,Email,LOC_016,Software,Performance,3,3,4,False,True,2,2023-08-07 20:58:07.496272095,USER_0150,GROUP_03,USER_0001,4,0,20,0
INC0010151,Closed,False,0,0,3,True,Email,LOC_032,Access,Password reset,3,3,4,False,False,1,2023-09-29 01:55:58.445294955,USER_0189,GROUP_12,USER_0023,4,0,1,4
INC0010152,Active,True,0,0,10,True,Self service,LOC_047,Hardware,Laptop,2,3,4,False,True,1,2023-09-29 13:07:47.941089736,USER_0382,GROUP_19,USER_0080,4,0,13,4
INC0010153,Resolved,True,2,0,8,True,Phone,,Hardware,Server,3,3,5,False,True,1,2024-06-06 04:52:52.940362094,USER_0162,GROUP_04,USER_0018,5,0,4,3
INC0010154,Closed,False,2,0,9,True,Walk-in,LOC_003,Network,DNS,3,3,5,True,False,1,2023-09-07 01:27:02.399501624,USER_0445,,USER_0095,5,0,1,3
INC0010155,Closed,True,1,0,7,True,Walk-in,LOC_023,Email,Attachment,2,2,3,True,True,2,2023-12-11 08:04:56.686880475,USER_0494,GROUP_06,USER_0019,3,0,8,0
INC0010156,Closed,False,2,0,14,True,Self service,LOC_041,Software,Installation,2,2,4,False,False,1,2024-12-06 14:30:52.715477375,USER_0285,GROUP_14,USER_0040,4,0,14,4
INC0010157,Closed,False,0,0,4,True,Phone,LOC_009,Hardware,Server,3,3,5,False,False,1,2023-02-13 17:32:18.676602474,USER_0319,,USER_0078,5,0,17,0
INC0010158,Closed,False,2,0,13,True,Phone,LOC_005,Hardware,Server,2,3,5,False,True,2,2024-07-03 09:55:27.889161076,USER_0176,,USER_0082,5,0,9,2
INC0010159,Closed,False,0,0,2,True,Email,LOC_033,Access,Permission,3,2,5,False,False,2,2023-01-06 17:26:38.965863477,USER_0243,GROUP_22,USER_0038,5,0,17,4
INC0010160,Closed,False,2,0,8,True,Self service,,Email,Not sending,2,2,3,True,False,2,2024-09-23 22:48:51.483834871,USER_0275,GROUP_14,USER_0062,3,0,22,0
INC0010161,Closed,False,2,1,11,True,Phone,LOC_028,Database,Slow query,2,3,3,False,True,1,2023-01-13 02:18:42.866785029,USER_0089,GROUP_05,USER_0067,3,0,2,4
INC0010162,Closed,False,0,0,3,True,Email,,Database,Connection,3,3,5,False,True,2,2024-01-16 21:33:20.438807558,USER_0173,GROUP_06,USER_0091,5,0,21,1
INC0010163,Closed,False,1,1,11,True,Email,LOC_039,Software,Installation,3,3,4,False,True,1,2023-05-20 22:11:26.543974320,USER_0336,GROUP_08,USER_0085,4,0,22,5
INC0010164,Closed,False,1,0,7,True,Self service,LOC_041,Software,Installation,2,3,5,False,False,2,2023-07-05 12:26:32.636615823,USER_0252,GROUP_11,USER_0042,5,0,12,2
INC0010165,Closed,False,0,1,6,True,Email,LOC_029,Access,Password reset,3,2,4,False,False,3,2024-11-18 03:46:45.011587947,USER_0103,GROUP_06,USER_0089,4,0,3,0
INC0010166,Closed,False,1,0,5,True,Self service,,Network,Firewall,3,2,5,False,True,1,2023-05-20 12:27:27.801763712,USER_0232,GROUP_29,USER_0014,5,0,12,5
INC0010167,Active,False,0,0,3,True,Phone,LOC_006,Software,Performance,3,2,4,False,True,2,2023-06-29 13:31:34.033428168,USER_0179,GROUP_24,USER_0040,4,0,13,3
INC0010168,Closed,False,1,0,6,False,Phone,LOC_026,Software,Crash,3,2,5,False,True,2,2024-08-27 10:30:09.209107454,USER_0427,GROUP_27,USER_0092,5,0,10,1
INC0010169,Closed,False,2,0,8,True,Walk-in,LOC_012,Software,Performance,3,3,4,False,False,1,2023-07-04 16:34:36.728598419,USER_0264,GROUP_25,USER_0014,4,0,16,1
INC0010170,Closed,False,2,1,11,False,Phone,LOC_011,Software,Crash,2,3,3,False,False,1,2023-04-02 11:42:04.732672289,USER_0393,GROUP_01,USER_0059,3,0,11,6
INC0010171,Closed,False,0,0,6,True,Chat,LOC_046,Software,Crash,3,1,3,True,True,2,2023-03-31 09:27:42.941908608,USER_0234,GROUP_28,USER_0010,3,0,9,4
INC0010172,Resolved,True,0,0,3,False,Phone,LOC_005,Network,Connectivity,3,3,5,False,False,1,2023-03-04 04:05:37.400113664,USER_0460,GROUP_23,USER_0082,5,0,4,5
INC0010173,Resolved,False,3,0,10,True,Email,LOC_028,Software,License,3,3,4,False,False,2,2024-03-25 00:36:10.338115131,USER_0466,GROUP_20,USER_0069,4,0,0,0
INC0010174,Closed,False,1,1,10,True,Phone,LOC_028,Hardware,Monitor,3,3,4,False,False,1,2023-07-07 15:17:48.455719673,USER_0420,,USER_0079,4,0,15,4
INC0010175,Resolved,True,0,0,7,True,Chat,LOC_050,Network,Connectivity,3,3,5,True,True,2,2024-01-20 17:36:56.480231874,USER_0361,GROUP_08,USER_0090,5,0,17,5
INC0010176,Closed,False,0,0,4,False,Chat,LOC_025,Network,Connectivity,3,1,4,False,False,1,2024-06-26 04:52:33.451848577,USER_0049,GROUP_27,USER_0086,4,0,4,2
INC0010177,Active,False,0,0,4,True,Phone,LOC_023,Email,Not sending,3,2,3,False,True,3,2023-09-01 06:35:51.966092652,USER_0149,GROUP_15,USER_0050,3,0,6,4
INC0010178,Closed,False,0,0,3,True,Phone,LOC_049,Software,Crash,3,2,3,True,False,1,2024-03-23 16:03:38.108348657,USER_0268,,USER_0031,3,0,16,5
INC0010179,Closed,False,0,0,4,True,Self service,LOC_019,Database,Backup,3,1,3,False,False,2,2023-04-24 10:16:38.091474746,USER_0107,GROUP_08,USER_0022,3,0,10,0
INC0010180,Closed,False,0,0,5,True,Walk-in,LOC_002,Email,Spam,3,1,4,False,False,1,2023-12-03 06:04:23.072633260,USER_0386,GROUP_29,USER_0085,4,0,6,6
INC0010181,Resolved,False,1,0,7,True,Self service,LOC_040,Security,Access breach,3,3,5,False,False,1,2024-11-28 06:42:58.170759258,USER_0101,GROUP_03,USER_0058,5,0,6,3
INC0010182,Resolved,False,0,0,3,True,Walk-in,LOC_050,Software,License,3,3,5,False,True,1,2024-11-23 02:09:51.354655314,USER_0146,GROUP_18,USER_0083,5,0,2,5
INC0010183,Closed,False,0,0,2,True,Phone,LOC_027,Software,Performance,3,3,5,False,False,1,2024-01-04 13:50:20.734360033,USER_0075,GROUP_12,USER_0017,5,0,13,3
INC0010184,Resolved,False,0,1,4,True,Email,LOC_020,Software,Crash,3,3,5,False,True,3,2024-03-12 01:43:44.476990126,USER_0335,GROUP_07,USER_0016,5,0,1,1
INC0010185,Closed,False,5,1,21,False,Self service,,Database,Backup,1,2,2,False,True,1,2023-05-18 11:30:21.848226405,USER_0150,GROUP_24,USER_0057,2,1,11,3
INC0010186,Active,False,0,0,2,True,Phone,LOC_019,Software,Installation,3,3,4,False,False,2,2024-09-16 22:31:54.261174237,USER_0404,GROUP_04,USER_0033,4,0,22,0
INC0010187,Closed,False,2,1,13,False,Self service,,Email,Spam,1,3,2,False,True,1,2023-07-25 12:39:02.951103003,USER_0121,GROUP_01,USER_0009,2,1,12,1
INC0010188,Resolved,False,1,0,9,True,Chat,LOC_002,Access,Password reset,3,3,5,False,True,3,2024-07-19 17:58:01.519042583,USER_0369,GROUP_15,USER_0069,5,0,17,4
INC0010189,Closed,False,2,0,8,False,Walk-in,LOC_022,Network,Connectivity,3,3,5,False,False,1,2023-11-27 06:53:21.488924308,USER_0386,GROUP_19,USER_0034,5,0,6,0
INC0010190,Resolved,False,3,0,13,True,Phone,LOC_013,Network,VPN,3,2,5,False,False,3,2024-05-07 09:55:22.088602723,USER_0140,GROUP_02,USER_0012,5,0,9,1
INC0010191,Active,False,0,0,2,False,Phone,LOC_007,Database,Connection,3,3,5,False,False,1,2023-08-15 04:33:07.154174284,USER_0041,GROUP_20,USER_0026,5,0,4,1
INC0010192,Active,True,0,0,6,True,Email,,Software,Performance,3,2,5,False,False,1,2024-04-15 03:58:56.762913860,USER_0373,GROUP_27,USER_0029,5,0,3,0
INC0010193,Resolved,False,0,0,3,False,Phone,LOC_045,Network,Connectivity,2,2,4,False,False,1,2024-08-14 13:20:59.892812269,USER_0086,GROUP_25,USER_0056,4,0,13,2
INC0010194,Active,False,1,0,5,False,Chat,LOC_043,Access,Account locked,3,3,5,True,False,1,2024-04-27 15:52:36.697486747,USER_0020,GROUP_03,USER_0065,5,0,15,5
INC0010195,Closed,False,1,1,8,False,Phone,LOC_013,Hardware,Server,3,2,3,False,False,1,2023-10-05 05:25:49.032951037,USER_0298,GROUP_13,USER_0035,3,0,5,3
INC0010196,Closed,False,0,0,3,False,Self service,,Access,Account locked,2,3,4,False,False,1,2024-02-18 15:17:16.465937946,USER_0047,,USER_0057,4,0,15,6
INC0010197,Resolved,False,3,0,14,True,Phone,LOC_015,Email,Spam,3,3,5,False,True,3,2024-11-14 21:28:33.367360621,USER_0338,GROUP_25,USER_0034,5,0,21,3
INC0010198,Closed,False,0,1,4,True,Email,LOC_008,Email,Not receiving,3,3,5,True,False,1,2024-10-03 20:10:41.878745453,USER_0277,GROUP_03,USER_0054,5,0,20,3
INC0010199,Closed,False,1,0,4,True,Phone,LOC_003,Hardware,Server,3,3,5,False,True,1,2023-08-05 19:50:37.166607734,USER_0183,GROUP_15,USER_0003,5,0,19,5
INC0010200,Closed,False,0,0,2,True,Phone,,Hardware,Printer,3,3,5,False,False,3,2024-05-18 13:23:26.616269577,USER_0394,GROUP_20,USER_0090,5,0,13,5
INC0010201,Active,False,0,0,3,True,Email,LOC_010,Software,License,3,3,5,True,True,1,2023-07-25 08:50:48.208024525,USER_0366,,USER_0076,5,0,8,1
INC0010202,Closed,False,1,0,11,True,Self service,LOC_004,Network,VPN,3,1,4,False,True,1,2023-12-23 15:52:07.256930835,USER_0315,GROUP_10,USER_0084,4,0,15,5
INC0010203,Closed,True,1,0,4,True,Self service,LOC_024,Software,Crash,2,3,3,False,False,1,2024-03-16 23:09:08.965071358,USER_0307,GROUP_05,USER_0031,3,0,23,5
INC0010204,Active,False,2,0,17,True,Phone,,Software,Crash,3,3,4,False,False,2,2023-06-15 11:32:13.419849782,USER_0343,GROUP_16,USER_0091,4,0,11,3
INC0010205,Active,False,0,0,11,True,Phone,LOC_032,Network,Firewall,3,3,4,False,True,2,2023-04-21 13:12:09.882549425,USER_0179,GROUP_22,USER_0095,4,0,13,4
INC0010206,Resolved,False,1,0,12,True,Self service,,Hardware,Laptop,3,3,5,False,True,1,2023-12-30 13:43:40.133498649,USER_0384,GROUP_28,USER_0009,5,0,13,5
INC0010207,Closed,True,2,0,9,True,Self service,LOC_004,Email,Spam,3,3,5,False,False,1,2024-11-11 09:08:07.436009363,USER_0385,GROUP_05,USER_0037,5,0,9,0
INC0010208,Closed,True,0,0,3,False,Phone,LOC_028,Network,DNS,3,3,5,False,True,2,2023-07-09 18:11:23.991646793,USER_0032,GROUP_24,USER_0034,5,0,18,6
INC0010209,Closed,False,1,1,12,True,Phone,,Network,Connectivity,1,2,2,False,True,2,2023-07-17 04:04:26.804781615,USER_0145,GROUP_19,USER_0001,2,1,4,0
INC0010210,Closed,False,0,0,9,True,Phone,LOC_034,Database,Slow query,3,3,5,False,False,3,2024-11-11 11:13:44.784234907,USER_0311,GROUP_13,USER_0083,5,0,11,0
INC0010211,Closed,True,0,0,2,True,Phone,,Other,Miscellaneous,3,3,5,False,False,2,2024-02-02 10:55:47.087219122,USER_0119,GROUP_14,USER_0026,5,0,10,4
INC0010212,Closed,True,1,0,4,True,Phone,LOC_018,Software,License,3,3,5,False,False,2,2023-02-24 10:08:51.178624421,USER_0078,GROUP_07,USER_0056,5,0,10,4
INC0010213,Resolved,False,0,1,5,True,Email,,Network,DNS,3,3,5,True,False,1,2024-02-13 00:55:27.122087351,USER_0468,GROUP_16,USER_0065,5,0,0,1
INC0010214,Active,True,1,0,5,True,Walk-in,LOC_032,Database,Replication,3,3,5,False,False,1,2024-05-05 14:10:31.024452532,USER_0048,GROUP_02,USER_0078,5,0,14,6
INC0010215,Closed,False,0,0,5,False,Phone,LOC_024,Access,Permission,3,2,3,False,True,1,2023-09-05 04:48:12.503419667,USER_0181,GROUP_02,USER_0020,3,0,4,1
INC0010216,Closed,False,0,0,1,True,Self service,LOC_004,Email,Spam,3,2,5,False,False,1,2024-06-28 03:14:30.846081619,USER_0088,GROUP_13,USER_0060,5,0,3,4
INC0010217,Active,False,0,0,5,True,Email,LOC_002,Database,Connection,3,3,4,False,False,1,2023-06-09 21:18:49.169608999,USER_0126,GROUP_11,USER_0072,4,0,21,4
INC0010218,Closed,False,0,0,1,True,Chat,LOC_015,Software,Installation,3,3,5,True,False,1,2024-06-19 02:35:43.091643336,USER_0156,GROUP_20,USER_0002,5,0,2,2
INC0010219,Closed,True,2,1,10,True,Self service,LOC_021,Software,Crash,1,1,2,True,True,2,2024-03-05 06:17:50.284284302,USER_0120,,USER_0047,2,1,6,1
INC0010220,Resolved,False,0,0,3,False,Walk-in,LOC_001,Network,Connectivity,2,3,4,False,False,1,2023-12-23 06:45:13.753104347,USER_0069,GROUP_27,USER_0088,4,0,6,5
INC0010221,Active,False,1,0,8,True,Email,LOC_003,Security,Malware,3,3,5,False,False,1,2023-09-04 11:25:30.325056269,USER_0135,GROUP_12,USER_0032,5,0,11,0
INC0010222,Resolved,False,1,0,4,False,Self service,LOC_016,Email,Spam,3,3,5,True,True,2,2023-06-15 20:52:20.822569578,USER_0176,GROUP_25,USER_0003,5,0,20,3
INC0010223,Closed,True,2,0,9,True,Email,,Other,Unknown,3,3,4,True,False,3,2023-01-31 06:48:58.584081105,USER_0250,GROUP_20,USER_0051,4,0,6,1
INC0010224,Closed,False,3,1,13,True,Phone,LOC_007,Hardware,Printer,3,2,4,False,False,2,2024-04-18 22:28:49.556441884,USER_0225,GROUP_12,USER_0049,4,0,22,3
INC0010225,Closed,False,1,0,8,True,Walk-in,,Network,DNS,2,2,3,False,True,1,2024-07-05 17:45:07.022205085,USER_0302,GROUP_21,USER_0050,3,0,17,4
INC0010226,Closed,False,0,0,3,True,Self service,LOC_021,Software,Installation,3,3,5,True,False,2,2024-10-01 11:00:56.471096819,USER_0167,GROUP_16,USER_0099,5,0,11,1
INC0010227,Closed,False,0,0,3,True,Phone,,Email,Attachment,3,3,5,False,False,1,2023-10-02 06:51:35.205740125,USER_0366,GROUP_10,USER_0019,5,0,6,0
INC0010228,Closed,False,3,0,9,True,Walk-in,LOC_024,Email,Spam,3,2,4,False,True,1,2023-11-15 20:53:35.438634277,USER_0230,GROUP_14,USER_0037,4,0,20,2
INC0010229,Closed,False,3,1,19,False,Phone,LOC_008,Network,VPN,1,3,2,False,True,1,2023-04-03 17:59:51.316021406,USER_0319,GROUP_24,USER_0072,2,1,17,0
INC0010230,Resolved,False,0,0,6,True,Phone,,Hardware,Laptop,2,3,5,False,False,1,2023-05-31 07:25:44.153639085,USER_0055,GROUP_09,USER_0060,5,0,7,2
INC0010231,Active,True,1,0,7,True,Email,LOC_007,Software,Installation,2,3,4,False,False,3,2023-07-12 18:53:15.155050705,USER_0279,GROUP_22,USER_0035,4,0,18,2
INC0010232,Closed,True,0,0,5,True,Email,LOC_034,Software,Performance,3,3,5,False,False,1,2023-08-12 08:20:18.914578490,USER_0131,GROUP_15,USER_0027,5,0,8,5
INC0010233,Resolved,False,0,0,5,True,Email,,Access,Account locked,3,3,4,False,False,1,2023-01-07 16:55:46.277802977,USER_0232,GROUP_16,USER_0095,4,0,16,5
INC0010234,Closed,False,0,0,6,True,Phone,LOC_024,Software,Performance,2,3,4,True,False,1,2023-06-11 18:57:48.214768830,USER_0002,GROUP_03,USER_0018,4,0,18,6
INC0010235,Resolved,False,1,0,11,False,Chat,LOC_008,Email,Not sending,3,2,4,True,False,1,2023-11-29 23:46:09.770389748,USER_0026,GROUP_20,USER_0076,4,0,23,2
INC0010236,Resolved,True,3,0,13,False,Chat,LOC_032,Database,Replication,2,1,2,False,True,3,2023-02-14 10:17:22.292346171,USER_0238,GROUP_28,USER_0033,2,1,10,1
INC0010237,Resolved,False,0,2,6,False,Phone,LOC_012,Email,Attachment,3,3,5,False,False,2,2023-05-26 20:14:21.899943779,USER_0471,GROUP_05,USER_0037,5,0,20,4
INC0010238,Resolved,False,1,0,5,True,Phone,LOC_029,Software,Performance,2,3,5,False,True,2,2024-08-22 19:28:08.729311587,USER_0212,GROUP_04,USER_0023,5,0,19,3
