reassignment_count,reopen_count,contact_type,location,category,subcategory,impact,urgency,notify,assignment_group,hour,day_of_week,is_business_hours,is_weekend,is_night,quarter,impact_urgency_score,escalation_risk
2,0,2,LOC_015,0,30,2,3,2,GROUP_28,15,4,1,0,0,1,5,0
0,0,2,LOC_027,0,19,3,2,1,GROUP_25,1,2,0,0,1,3,5,0
0,0,1,LOC_038,4,5,3,3,1,GROUP_21,16,4,1,0,0,1,6,0
0,0,2,LOC_003,4,7,3,3,1,GROUP_02,21,5,0,1,1,4,6,0
0,0,3,LOC_022,4,8,3,3,2,GROUP_23,0,3,0,0,1,3,6,0
0,1,3,LOC_043,7,6,3,2,1,GROUP_05,20,5,0,1,1,1,5,0
1,0,3,LOC_007,1,3,3,3,1,GROUP_13,23,2,0,0,1,4,6,0
1,1,1,LOC_023,0,21,1,2,1,GROUP_04,0,0,0,0,1,3,3,0
0,0,4,Unknown,4,29,3,2,1,GROUP_20,13,4,1,0,0,2,5,0
0,1,0,LOC_017,6,22,2,3,1,GROUP_19,2,5,0,1,1,2,5,0
0,1,2,LOC_015,7,20,3,2,1,GROUP_09,23,1,0,0,1,1,5,0
2,0,2,LOC_004,1,24,3,2,1,GROUP_23,0,2,0,0,1,1,5,0
1,0,2,LOC_048,7,12,3,3,1,GROUP_24,8,3,0,0,0,3,6,0
1,0,2,Unknown,1,24,2,2,1,GROUP_17,10,4,1,0,0,4,4,0
4,0,1,LOC_016,2,17,3,1,2,GROUP_16,11,6,0,1,0,3,4,0
1,0,2,Unknown,7,6,2,3,2,GROUP_11,18,6,0,1,1,1,5,0
0,0,2,LOC_011,1,3,3,2,2,GROUP_01,12,6,0,1,0,1,5,0
4,0,4,LOC_022,0,19,1,2,1,GROUP_17,23,1,0,0,1,2,3,0
0,0,1,LOC_017,3,25,3,3,1,GROUP_26,16,1,1,0,0,2,6,0
1,0,1,LOC_028,7,10,3,2,1,GROUP_17,9,3,1,0,0,1,5,0
1,0,1,LOC_031,7,10,3,2,3,GROUP_14,17,3,0,0,0,2,5,0
0,0,1,LOC_001,3,15,3,1,1,GROUP_10,6,6,0,1,1,2,4,0
0,0,3,LOC_043,2,16,3,3,1,GROUP_06,22,5,0,1,1,4,6,0
0,0,3,Unknown,4,5,3,2,3,GROUP_18,6,1,0,0,1,1,5,0
0,0,2,LOC_049,4,7,2,3,1,GROUP_06,3,6,0,1,1,3,5,0
0,0,2,LOC_031,7,10,3,3,1,GROUP_18,0,4,0,0,1,2,6,0
2,0,4,LOC_001,3,23,3,2,2,GROUP_16,12,1,1,0,0,3,5,0
2,0,2,LOC_043,7,10,3,1,2,GROUP_05,4,1,0,0,1,4,4,0
0,0,1,LOC_043,4,29,3,2,1,GROUP_07,2,4,0,0,1,1,5,0
1,0,1,LOC_041,4,7,3,1,2,GROUP_07,20,6,0,1,1,1,4,0
1,0,2,Unknown,5,14,3,3,1,GROUP_16,8,1,0,0,0,1,6,0
0,0,2,LOC_001,1,4,3,2,2,GROUP_14,16,1,1,0,0,4,5,0
1,0,3,LOC_048,0,30,3,3,2,GROUP_12,16,3,1,0,0,3,6,0
0,0,1,LOC_024,0,21,3,2,2,GROUP_11,3,2,0,0,1,3,5,0
1,0,2,LOC_050,1,26,3,2,1,GROUP_06,13,6,0,1,0,3,5,0
0,0,2,LOC_002,1,3,2,3,2,GROUP_12,16,3,1,0,0,2,5,0
2,0,2,Unknown,3,11,3,3,1,GROUP_09,17,3,0,0,0,3,6,0
0,0,2,LOC_025,0,19,2,3,1,GROUP_02,0,4,0,0,1,2,5,0
2,0,3,LOC_023,2,17,3,3,2,GROUP_05,14,3,1,0,0,2,6,0
1,0,2,Unknown,3,23,2,3,2,GROUP_11,16,5,0,1,0,4,5,0
0,0,4,LOC_027,5,28,1,3,3,GROUP_25,23,4,0,0,1,1,4,0
0,0,2,LOC_038,7,20,2,3,1,GROUP_22,15,4,1,0,0,4,5,0
0,0,2,LOC_002,2,16,2,2,1,GROUP_22,23,2,0,0,1,3,4,0
0,0,1,LOC_050,7,6,3,2,2,GROUP_16,13,1,1,0,0,4,5,0
0,0,1,LOC_007,4,7,3,3,2,GROUP_27,21,2,0,0,1,3,6,0
0,0,3,LOC_008,5,9,3,3,2,GROUP_17,8,3,0,0,0,3,6,0
1,0,2,LOC_046,0,21,2,3,2,GROUP_17,1,1,0,0,1,3,5,0
0,0,2,LOC_013,0,19,2,3,2,GROUP_18,18,5,0,1,1,4,5,0
3,1,3,LOC_008,3,15,3,2,2,GROUP_18,0,3,0,0,1,2,5,1
1,0,3,LOC_010,2,2,3,2,1,GROUP_10,0,3,0,0,1,2,5,0
1,1,2,Unknown,7,20,2,3,2,GROUP_28,14,2,1,0,0,3,5,0
1,0,2,LOC_016,0,1,2,3,2,GROUP_13,9,3,1,0,0,4,5,0
0,0,1,LOC_040,1,26,3,3,2,GROUP_21,22,0,0,0,1,1,6,0
0,0,3,LOC_013,2,2,2,2,1,GROUP_20,19,5,0,1,1,4,4,0
2,1,4,LOC_012,7,6,3,3,1,GROUP_07,10,0,1,0,0,3,6,1
1,0,2,LOC_023,1,26,3,2,1,GROUP_07,20,6,0,1,1,3,5,0
1,1,3,LOC_002,3,11,3,3,2,GROUP_19,17,5,0,1,0,4,6,0
0,0,1,Unknown,2,27,3,3,1,GROUP_07,8,6,0,1,0,3,6,0
1,1,2,LOC_001,1,24,3,3,3,GROUP_26,9,5,0,1,0,1,6,0
1,1,1,LOC_014,2,2,3,3,2,GROUP_26,17,3,0,0,0,3,6,0
1,0,1,LOC_042,4,29,3,3,1,GROUP_17,15,5,0,1,0,1,6,0
3,0,4,LOC_025,4,7,3,3,1,GROUP_22,19,1,0,0,1,3,6,0
1,0,2,Unknown,4,7,3,3,2,GROUP_09,12,1,1,0,0,4,6,0
0,0,3,Unknown,4,7,3,2,1,GROUP_23,14,0,1,0,0,4,5,0
1,0,1,LOC_027,7,10,2,3,3,GROUP_01,7,5,0,1,1,4,5,0
1,0,1,LOC_023,6,22,1,1,1,GROUP_07,23,1,0,0,1,1,2,0
1,0,0,LOC_022,4,5,2,3,3,GROUP_15,6,6,0,1,1,4,5,0
0,0,3,LOC_003,2,17,2,2,1,GROUP_05,1,4,0,0,1,4,4,0
0,0,2,LOC_015,7,6,3,2,2,GROUP_05,23,2,0,0,1,4,5,0
1,0,2,LOC_025,3,23,3,3,3,GROUP_08,13,6,0,1,0,3,6,0
2,0,1,LOC_047,7,10,2,3,1,GROUP_05,6,6,0,1,1,3,5,0
3,0,1,LOC_019,4,7,3,2,2,GROUP_02,2,3,0,0,1,4,5,0
1,0,3,LOC_045,4,5,3,3,1,GROUP_17,20,2,0,0,1,1,6,0
0,0,2,LOC_016,7,6,3,2,1,GROUP_10,2,0,0,0,1,1,5,0
0,0,4,LOC_043,4,29,3,3,2,GROUP_08,20,0,0,0,1,3,6,0
3,2,4,LOC_043,0,19,1,2,1,GROUP_08,10,4,1,0,0,3,3,1
0,1,4,LOC_039,2,16,3,2,1,GROUP_06,16,1,1,0,0,2,5,0
0,0,3,LOC_005,4,7,3,2,1,GROUP_25,4,4,0,0,1,1,5,0
1,0,4,LOC_035,1,4,3,3,3,GROUP_19,14,1,1,0,0,2,6,0
0,0,3,LOC_013,7,6,3,3,1,GROUP_12,23,6,0,1,1,3,6,0
1,0,3,LOC_009,1,4,3,1,1,GROUP_25,3,3,0,0,1,4,4,0
0,0,3,LOC_037,5,9,3,3,1,GROUP_22,6,4,0,0,1,4,6,0
0,0,2,LOC_006,4,5,3,3,2,GROUP_19,4,1,0,0,1,3,6,0
0,0,1,LOC_027,2,27,3,2,2,GROUP_06,16,6,0,1,0,2,5,0
1,0,3,LOC_023,0,21,3,3,1,GROUP_13,4,0,0,0,1,3,6,0
0,0,4,LOC_020,2,27,3,3,2,GROUP_14,13,5,0,1,0,2,6,0
0,0,2,Unknown,2,16,3,3,1,GROUP_03,13,6,0,1,0,3,6,0
0,0,2,LOC_050,1,4,3,3,1,GROUP_25,7,1,0,0,1,3,6,0
0,0,1,LOC_022,4,8,3,3,2,GROUP_22,2,2,0,0,1,4,6,0
0,0,2,LOC_026,4,29,3,3,1,GROUP_23,2,3,0,0,1,2,6,0
0,0,4,LOC_037,2,16,3,2,2,GROUP_14,13,5,0,1,0,2,5,0
0,0,2,LOC_050,7,6,2,3,1,GROUP_22,16,1,1,0,0,4,5,0
0,0,2,LOC_040,6,22,3,3,2,GROUP_13,13,5,0,1,0,3,6,0
0,0,2,LOC_040,7,20,3,3,2,GROUP_07,11,2,1,0,0,4,6,0
0,0,3,LOC_018,7,6,1,2,2,GROUP_26,15,3,1,0,0,4,3,0
0,0,1,LOC_020,7,12,3,1,1,GROUP_01,0,4,0,0,1,3,4,0
0,0,3,LOC_003,4,8,3,3,2,GROUP_18,5,6,0,1,1,3,6,0
0,1,1,LOC_004,4,8,3,3,1,GROUP_24,10,4,1,0,0,1,6,0
1,0,1,LOC_026,4,7,1,3,2,GROUP_15,5,1,0,0,1,3,4,0
0,0,0,LOC_012,4,5,3,2,2,GROUP_06,0,2,0,0,1,2,5,0
0,1,2,LOC_033,5,14,3,2,1,GROUP_17,18,0,0,0,1,2,5,0
1,0,2,Unknown,7,20,2,3,3,GROUP_26,7,1,0,0,1,2,5,0
0,0,2,LOC_044,2,16,3,3,3,GROUP_27,22,6,0,1,1,4,6,0
0,0,4,LOC_009,2,2,3,1,2,GROUP_19,19,3,0,0,1,2,4,0
2,0,1,LOC_026,4,7,2,3,1,GROUP_18,19,4,0,0,1,4,5,0
1,0,2,LOC_014,7,20,3,2,1,GROUP_01,11,3,1,0,0,4,5,0
1,0,0,LOC_006,0,30,3,3,1,GROUP_27,4,1,0,0,1,4,6,0
3,1,1,LOC_035,1,4,3,3,1,GROUP_07,1,4,0,0,1,1,6,1
1,0,2,LOC_049,4,8,2,3,1,GROUP_21,20,5,0,1,1,1,5,0
0,0,3,Unknown,7,10,3,3,1,GROUP_20,15,5,0,1,0,2,6,0
1,0,1,LOC_021,2,2,3,3,2,GROUP_18,6,0,0,0,1,1,6,0
0,0,1,LOC_004,2,2,3,3,3,GROUP_23,2,5,0,1,1,4,6,0
0,0,4,LOC_011,2,2,2,3,2,GROUP_14,0,4,0,0,1,3,5,0
2,0,2,LOC_018,7,10,2,3,2,GROUP_11,12,1,1,0,0,1,5,0
0,0,2,Unknown,4,5,1,3,2,GROUP_08,10,1,1,0,0,1,4,0
3,0,3,Unknown,0,1,3,3,1,GROUP_21,6,0,0,0,1,1,6,0
0,0,3,LOC_007,7,12,3,3,2,GROUP_01,2,3,0,0,1,2,6,0
1,0,2,LOC_005,0,1,3,2,2,GROUP_03,2,6,0,1,1,1,5,0
1,0,0,LOC_041,4,7,3,2,1,GROUP_22,14,5,0,1,0,3,5,0
0,0,2,LOC_038,1,26,3,2,2,GROUP_06,4,2,0,0,1,1,5,0
3,1,1,LOC_014,5,28,1,2,1,GROUP_16,21,2,0,0,1,3,3,1
4,0,1,Unknown,5,28,3,3,1,GROUP_10,15,6,0,1,0,2,6,0
2,0,1,LOC_013,5,14,3,3,1,GROUP_23,8,4,0,0,0,1,6,0
0,0,1,LOC_022,7,6,3,1,2,GROUP_14,23,5,0,1,1,3,4,0
0,0,1,LOC_032,5,9,3,2,1,GROUP_07,3,5,0,1,1,4,5,0
1,0,3,LOC_028,5,14,2,2,1,GROUP_15,14,0,1,0,0,1,4,0
0,1,1,LOC_021,0,1,3,3,1,GROUP_09,11,2,1,0,0,1,6,0
4,0,3,Unknown,7,6,1,3,1,GROUP_18,14,0,1,0,0,2,4,0
1,0,3,LOC_015,4,7,3,3,1,GROUP_18,3,3,0,0,1,4,6,0
0,0,1,Unknown,2,16,3,3,3,GROUP_02,5,0,0,0,1,4,6,0
0,0,1,LOC_018,6,31,2,3,1,GROUP_15,23,6,0,1,1,1,5,0
0,0,1,LOC_022,7,6,2,1,2,GROUP_08,19,5,0,1,1,2,3,0
0,0,3,LOC_011,3,15,3,2,1,GROUP_03,6,3,0,0,1,1,5,0
2,0,2,LOC_040,7,20,2,2,2,GROUP_28,20,3,0,0,1,3,4,0
0,1,2,LOC_005,3,25,3,2,3,GROUP_28,3,1,0,0,1,4,5,0
5,0,0,Unknown,7,20,1,2,1,GROUP_25,3,1,0,0,1,3,3,0
1,0,2,LOC_037,7,6,3,1,1,GROUP_15,22,2,0,0,1,3,4,0
1,0,2,LOC_010,3,23,3,2,1,GROUP_16,19,0,0,0,1,1,5,0
1,0,3,Unknown,2,2,1,2,1,GROUP_10,21,6,0,1,1,1,3,0
0,0,2,LOC_011,3,25,2,3,3,GROUP_13,20,6,0,1,1,4,5,0
0,0,0,LOC_019,6,13,3,3,1,GROUP_03,8,6,0,1,0,1,6,0
1,1,0,LOC_002,3,23,3,3,1,GROUP_10,7,0,0,0,1,2,6,0
0,0,0,Unknown,4,8,2,3,3,GROUP_26,3,4,0,0,1,1,5,0
0,0,2,LOC_039,7,10,3,3,1,GROUP_05,12,6,0,1,0,2,6,0
4,0,2,Unknown,2,17,3,1,1,GROUP_10,18,4,0,0,1,4,4,0
1,0,1,LOC_008,3,11,3,2,3,GROUP_06,20,1,0,0,1,3,5,0
0,0,3,LOC_049,2,17,3,3,1,GROUP_12,17,6,0,1,0,3,6,0
0,0,2,LOC_013,7,20,3,2,2,GROUP_08,21,0,0,0,1,3,5,0
3,0,3,LOC_011,7,12,3,2,1,GROUP_05,0,0,0,0,1,4,5,0
1,0,2,LOC_001,4,5,2,3,1,GROUP_03,14,3,1,0,0,2,5,0
1,0,1,Unknown,0,30,1,3,1,GROUP_25,23,4,0,0,1,1,4,0
1,0,0,LOC_009,7,10,2,3,1,GROUP_04,13,6,0,1,0,1,5,0
1,0,3,LOC_015,1,24,2,3,1,GROUP_14,19,6,0,1,1,1,5,0
2,0,1,LOC_010,5,14,3,3,1,GROUP_03,19,2,0,0,1,4,6,0
4,3,2,LOC_042,5,14,2,1,1,GROUP_15,0,0,0,0,1,1,3,1
2,1,1,LOC_025,7,20,1,1,1,GROUP_08,16,4,1,0,0,3,2,1
0,0,2,LOC_020,2,16,3,3,1,GROUP_26,1,2,0,0,1,1,6,0
0,0,2,LOC_021,0,21,3,1,1,GROUP_03,3,5,0,1,1,4,4,0
1,0,1,LOC_041,4,7,2,2,3,GROUP_05,1,5,0,1,1,3,4,0
1,0,2,LOC_021,1,4,3,3,1,GROUP_06,0,4,0,0,1,2,6,0
1,1,2,LOC_030,2,16,2,1,2,GROUP_08,13,0,1,0,0,2,3,0
1,0,3,LOC_036,1,3,2,3,3,GROUP_26,12,4,1,0,0,3,5,0
0,0,3,LOC_006,7,6,3,2,1,GROUP_05,3,4,0,0,1,3,5,0
0,0,1,LOC_009,2,27,1,2,1,GROUP_15,7,4,0,0,1,3,3,0
1,0,2,LOC_042,5,9,3,2,1,GROUP_25,8,4,0,0,0,1,5,0
0,0,1,LOC_002,5,9,3,2,1,GROUP_09,16,4,1,0,0,1,5,0
3,0,1,LOC_012,4,8,2,1,1,GROUP_05,16,0,1,0,0,3,3,0
0,0,2,LOC_009,1,3,3,3,1,GROUP_05,18,4,0,0,1,2,6,0
0,0,1,LOC_045,4,5,3,3,1,GROUP_04,15,6,0,1,0,2,6,0
2,0,3,LOC_019,2,16,3,2,3,GROUP_23,21,2,0,0,1,3,5,0
0,0,1,LOC_032,4,8,3,1,1,GROUP_15,0,1,0,0,1,3,4,0
1,0,1,LOC_021,7,12,3,3,1,GROUP_07,1,2,0,0,1,4,6,0
1,0,2,LOC_016,4,7,2,3,1,GROUP_11,19,4,0,0,1,1,5,0
0,0,0,LOC_045,2,17,2,2,1,GROUP_14,23,0,0,0,1,3,4,0
0,0,2,LOC_040,0,19,3,2,2,GROUP_04,18,1,0,0,1,1,5,0
0,0,1,LOC_048,2,2,2,2,1,GROUP_18,3,6,0,1,1,4,4,0
2,0,1,LOC_045,7,10,1,2,2,GROUP_19,7,3,0,0,1,3,3,0
0,0,1,LOC_016,7,10,2,3,3,GROUP_28,8,4,0,0,0,1,5,0
1,0,0,LOC_002,7,10,3,2,1,GROUP_04,5,2,0,0,1,3,5,0
2,0,0,LOC_003,2,16,2,3,1,Unassigned,19,3,0,0,1,4,5,0
0,0,0,LOC_003,7,12,3,3,1,GROUP_15,21,1,0,0,1,3,6,0
1,0,3,LOC_044,1,24,3,2,2,GROUP_10,23,0,0,0,1,2,5,0
0,0,3,Unknown,3,15,3,2,1,Unassigned,4,3,0,0,1,4,5,0
1,0,2,Unknown,2,27,2,3,3,Unassigned,22,5,0,1,1,1,5,0
0,2,1,LOC_040,2,17,2,3,1,GROUP_16,23,0,0,0,1,2,5,0
0,0,1,LOC_034,4,5,3,3,1,GROUP_26,19,6,0,1,1,3,6,0
6,1,1,LOC_011,2,17,1,1,1,GROUP_18,21,6,0,1,1,4,2,1
0,0,2,LOC_015,2,16,3,2,1,GROUP_17,18,0,0,0,1,3,5,0
1,0,2,LOC_037,4,8,3,3,3,GROUP_19,18,5,0,1,1,2,6,0
0,0,2,LOC_036,3,25,3,2,1,GROUP_11,17,2,0,0,0,2,5,0
1,0,3,LOC_045,2,2,3,2,1,GROUP_06,13,5,0,1,0,2,5,0
3,0,1,Unknown,7,6,3,3,1,Unassigned,14,1,1,0,0,1,6,0
1,1,2,LOC_027,7,12,3,3,2,GROUP_09,4,0,0,0,1,4,6,0
1,0,0,LOC_023,6,13,3,3,1,GROUP_21,13,1,1,0,0,4,6,0
0,0,4,LOC_033,4,8,3,3,2,GROUP_11,3,3,0,0,1,2,6,0
2,0,1,LOC_011,7,12,3,3,1,GROUP_25,22,3,0,0,1,4,6,0
6,0,1,Unknown,3,15,2,1,1,GROUP_18,3,5,0,1,1,4,3,0
0,0,1,Unknown,4,29,3,3,2,Unassigned,5,4,0,0,1,3,6,0
0,0,1,LOC_035,4,29,2,1,3,GROUP_16,16,4,1,0,0,4,3,0
0,0,2,Unknown,6,0,3,1,1,GROUP_28,2,0,0,0,1,3,4,0
1,0,1,LOC_019,4,7,3,3,1,GROUP_13,15,1,1,0,0,4,6,0
1,0,2,LOC_038,0,30,3,3,1,GROUP_15,1,4,0,0,1,1,6,0
0,0,2,Unknown,1,4,2,3,2,GROUP_26,23,5,0,1,1,2,5,0
1,1,1,Unknown,2,27,3,3,1,GROUP_09,3,1,0,0,1,1,6,0
0,1,2,LOC_010,1,4,3,3,1,GROUP_05,11,5,0,1,0,2,6,0
0,0,1,LOC_036,1,3,3,3,1,GROUP_28,16,0,1,0,0,4,6,0
6,3,0,LOC_036,4,5,2,1,1,GROUP_18,1,3,0,0,1,4,3,1
0,0,2,Unknown,5,28,3,2,1,GROUP_07,21,5,0,1,1,1,5,0
0,1,2,LOC_047,3,11,2,1,1,GROUP_15,19,5,0,1,1,4,3,0
1,0,2,LOC_024,0,1,3,2,1,GROUP_15,14,2,1,0,0,2,5,0
0,0,2,LOC_029,4,29,3,3,2,GROUP_26,4,3,0,0,1,2,6,0
0,0,2,LOC_034,2,27,2,2,2,GROUP_25,0,4,0,0,1,2,4,0
0,0,1,LOC_012,1,26,3,2,2,GROUP_24,7,6,0,1,1,2,5,0
0,0,3,LOC_013,7,6,3,3,3,GROUP_06,5,2,0,0,1,1,6,0
1,0,1,LOC_012,7,20,3,3,2,GROUP_09,19,0,0,0,1,2,6,0
1,0,2,Unknown,2,2,1,3,2,GROUP_20,12,2,1,0,0,2,4,0
2,0,0,LOC_022,4,29,3,3,1,GROUP_26,0,2,0,0,1,2,6,0
0,0,3,LOC_030,4,8,3,1,2,GROUP_12,7,6,0,1,1,2,4,0
2,1,3,LOC_028,7,20,2,2,3,GROUP_08,7,1,0,0,1,2,4,1
2,0,1,LOC_002,4,7,2,3,1,GROUP_05,5,5,0,1,1,3,5,0
1,1,3,LOC_008,4,8,3,3,3,GROUP_15,15,4,1,0,0,3,6,0
0,0,1,LOC_014,5,14,3,3,2,Unassigned,14,4,1,0,0,4,6,0
0,0,1,LOC_014,3,23,3,2,1,GROUP_09,20,3,0,0,1,4,5,0
1,0,2,LOC_018,2,27,1,3,1,GROUP_08,22,4,0,0,1,3,4,0
0,0,1,LOC_043,0,21,3,3,1,GROUP_26,17,6,0,1,0,1,6,0
1,0,2,LOC_048,7,10,3,2,2,GROUP_03,13,0,1,0,0,4,5,0
2,0,1,LOC_010,2,27,3,1,2,GROUP_04,10,5,0,1,0,1,4,0
1,0,3,Unknown,7,20,3,3,1,Unassigned,15,5,0,1,0,3,6,0
1,1,2,LOC_017,4,5,3,2,2,GROUP_01,8,3,0,0,0,3,5,0
4,1,1,LOC_013,5,14,2,1,1,GROUP_14,21,3,0,0,1,2,3,1
2,0,2,LOC_008,7,6,3,2,1,Unassigned,15,6,0,1,0,1,5,0
0,0,3,LOC_024,7,12,3,2,3,GROUP_10,7,6,0,1,1,2,5,0
3,0,2,LOC_007,1,24,1,2,1,GROUP_10,15,1,1,0,0,4,3,0
0,0,3,LOC_004,4,29,3,2,2,GROUP_16,15,0,1,0,0,4,5,0
0,0,0,LOC_006,4,5,2,3,1,GROUP_07,14,3,1,0,0,3,5,0
0,0,2,LOC_020,5,9,3,1,2,GROUP_21,16,6,0,1,0,3,4,0
0,0,2,LOC_011,5,28,3,3,2,GROUP_06,1,6,0,1,1,4,6,0
1,1,1,LOC_037,0,21,2,1,1,GROUP_27,21,6,0,1,1,2,3,0
0,0,1,LOC_026,2,17,3,3,1,GROUP_03,23,6,0,1,1,3,6,0
1,0,2,LOC_004,7,10,3,3,3,GROUP_04,17,3,0,0,0,1,6,0
1,0,4,Unknown,7,6,3,3,1,GROUP_27,0,3,0,0,1,4,6,0
0,0,3,LOC_005,0,1,2,2,1,GROUP_14,2,2,0,0,1,3,4,0
0,0,3,Unknown,2,27,2,3,1,GROUP_10,4,0,0,0,1,4,5,0
1,0,2,LOC_040,5,18,3,3,2,GROUP_14,1,4,0,0,1,3,6,0
1,0,3,LOC_050,2,2,3,1,2,GROUP_19,16,0,1,0,0,3,4,0
3,0,4,Unknown,1,3,3,3,2,GROUP_13,9,6,0,1,0,4,6,0
0,0,1,LOC_046,7,12,3,3,1,GROUP_23,13,2,1,0,0,1,6,0
0,0,2,Unknown,7,10,3,2,1,GROUP_27,15,6,0,1,0,3,5,0
2,0,3,LOC_046,2,16,3,3,1,GROUP_08,22,0,0,0,1,2,6,0
0,1,1,LOC_026,4,29,2,3,2,GROUP_10,9,3,1,0,0,2,5,0
0,0,3,LOC_018,0,19,3,3,1,GROUP_14,20,0,0,0,1,1,6,0
1,0,4,LOC_043,1,24,3,2,1,GROUP_02,16,1,1,0,0,2,5,0
0,0,1,LOC_025,5,9,3,3,2,GROUP_10,5,5,0,1,1,2,6,0
1,0,2,LOC_015,4,7,3,3,1,GROUP_09,23,3,0,0,1,3,6,0
0,0,1,Unknown,7,20,3,3,2,GROUP_15,19,2,0,0,1,4,6,0
1,1,2,LOC_018,6,31,3,3,1,GROUP_12,10,2,1,0,0,2,6,0
1,1,1,LOC_034,4,7,3,3,1,GROUP_29,21,4,0,0,1,1,6,0
2,0,3,LOC_018,7,6,3,3,1,GROUP_25,6,6,0,1,1,1,6,0
0,1,2,Unknown,1,26,3,2,2,GROUP_06,7,2,0,0,1,4,5,0
0,0,3,LOC_017,6,13,3,3,3,GROUP_09,13,2,1,0,0,4,6,0
2,0,2,LOC_048,7,20,3,3,1,GROUP_26,1,5,0,1,1,3,6,0
0,0,2,LOC_015,1,24,3,1,2,GROUP_22,9,2,1,0,0,1,4,0
0,0,1,LOC_031,4,5,3,3,1,GROUP_18,16,5,0,1,0,3,6,0
0,0,3,LOC_036,4,8,3,3,1,GROUP_26,23,2,0,0,1,2,6,0
1,0,1,LOC_031,7,6,2,2,1,GROUP_25,10,3,1,0,0,2,4,0
3,0,3,LOC_037,3,11,1,3,2,GROUP_18,9,6,0,1,0,4,4,0
1,0,1,LOC_027,4,5,3,2,1,GROUP_28,10,1,1,0,0,4,5,0
0,0,2,LOC_025,4,5,3,2,3,GROUP_23,5,5,0,1,1,4,5,0
0,0,3,LOC_032,0,1,3,2,1,GROUP_22,10,6,0,1,0,3,5,0
0,0,1,LOC_046,7,12,2,3,2,GROUP_26,21,2,0,0,1,4,5,0
2,0,2,LOC_049,7,10,3,1,3,GROUP_15,6,4,0,0,1,4,4,0
0,1,0,LOC_043,7,20,3,3,1,GROUP_14,8,1,0,0,0,3,6,0
2,0,3,LOC_019,0,1,3,3,3,GROUP_21,7,3,0,0,1,3,6,0
0,0,3,LOC_037,4,29,3,3,2,Unassigned,16,6,0,1,0,4,6,0
4,0,4,LOC_038,7,20,2,2,2,GROUP_29,10,5,0,1,0,4,4,0
0,0,3,LOC_025,6,22,3,3,3,GROUP_20,16,2,1,0,0,2,6,0
3,1,0,Unknown,4,8,2,1,3,GROUP_18,6,5,0,1,1,2,3,1
2,0,4,LOC_005,7,20,3,3,1,GROUP_13,6,5,0,1,1,2,6,0
1,1,3,LOC_047,6,13,3,2,1,GROUP_21,4,4,0,0,1,4,5,0
2,0,2,Unknown,2,27,3,2,2,Unassigned,23,4,0,0,1,1,5,0
1,0,3,LOC_048,6,22,2,3,1,GROUP_03,8,4,0,0,0,2,5,0
0,0,2,Unknown,4,29,3,2,1,GROUP_12,15,3,1,0,0,1,5,0
2,0,2,LOC_009,7,6,2,2,1,GROUP_21,0,0,0,0,1,2,4,0
3,0,2,Unknown,7,10,3,3,2,Unassigned,20,2,0,0,1,2,6,0
1,0,3,Unknown,7,10,3,3,1,GROUP_09,13,1,1,0,0,4,6,0
0,0,2,LOC_038,1,3,2,3,1,GROUP_22,16,1,1,0,0,1,5,0
0,0,1,LOC_021,4,5,3,3,2,GROUP_03,14,3,1,0,0,3,6,0
1,0,4,LOC_023,3,23,3,1,1,GROUP_20,0,6,0,1,1,1,4,0
0,0,1,LOC_001,7,20,1,3,2,GROUP_08,10,2,1,0,0,4,4,0
1,0,1,Unknown,5,14,3,3,1,GROUP_19,0,5,0,1,1,4,6,0
2,0,1,LOC_019,6,22,3,3,2,GROUP_10,10,3,1,0,0,4,6,0
1,0,3,Unknown,2,2,3,3,1,GROUP_08,17,6,0,1,0,1,6,0
0,0,2,LOC_050,4,5,1,2,1,GROUP_05,7,5,0,1,1,1,3,0
0,1,1,LOC_035,7,6,3,2,1,GROUP_02,14,3,1,0,0,3,5,0
1,0,2,LOC_024,6,0,3,1,3,GROUP_03,12,1,1,0,0,4,4,0
0,0,1,Unknown,7,10,3,3,1,GROUP_29,3,2,0,0,1,3,6,0
0,0,1,LOC_031,3,11,3,3,1,GROUP_21,12,2,1,0,0,3,6,0
1,0,3,LOC_040,4,5,3,3,1,GROUP_22,5,5,0,1,1,4,6,0
1,0,2,LOC_010,0,21,2,3,1,GROUP_15,11,3,1,0,0,3,5,0
1,0,3,LOC_024,2,2,3,3,1,GROUP_25,9,1,1,0,0,1,6,0
0,0,1,LOC_029,0,1,3,3,2,GROUP_10,13,3,1,0,0,2,6,0
1,1,2,LOC_046,1,4,2,3,1,GROUP_04,18,6,0,1,1,2,5,0
3,0,3,LOC_028,7,10,2,1,1,GROUP_03,7,6,0,1,1,4,3,0
2,0,1,LOC_027,3,11,2,2,1,GROUP_12,11,0,1,0,0,3,4,0
1,0,1,LOC_048,2,27,3,2,1,GROUP_21,4,4,0,0,1,1,5,0
2,1,3,LOC_004,7,20,2,1,1,GROUP_22,10,2,1,0,0,3,3,1
1,0,2,LOC_003,2,16,2,3,1,GROUP_21,20,4,0,0,1,2,5,0
0,1,2,LOC_003,0,1,3,2,2,GROUP_24,21,4,0,0,1,2,5,0
0,0,0,LOC_045,4,7,2,3,1,GROUP_16,23,1,0,0,1,2,5,0
0,0,1,LOC_041,7,6,3,1,3,GROUP_09,22,0,0,0,1,1,4,0
